,SHFLX,LHFLX,FLNS,FSNS,FSDS,FLDS,TREFHT,TS,PSL,PRECT,U200,U500,U850,V200,V500,V850,T200,T500,T850,Q200,Q500,Q850,OMEGA200,OMEGA500,OMEGA850,Z200,Z500,Z850
CTRLEN10,0.22019165621492215,0.21161625762535086,0.16299350329790296,0.3287356502105362,0.343505165209135,0.21130235668483574,0.2607235138632955,0.2794367304066632,0.2982050822441597,0.14207096774375286,0.2388221234986545,0.189928041747512,0.23214677627913713,0.21675609536892412,0.17036883077351003,0.1926535618033212,0.22720624211286253,0.25359242312534674,0.23974952211186112,0.1750207016366808,0.1798953012984776,0.20919962847249005,0.1741827609514632,0.161213049049337,0.1748568299123232,0.25734327819318753,0.21369241044881634,0.2241453463144143
CAPTEN10,0.21264621509613915,0.19338301752291404,0.16706651073068368,0.314173644304394,0.3258854318169836,0.2049955016396402,0.25015836178749945,0.2716297033736381,0.27719489044033674,0.13344130285693495,0.25897717090897143,0.24495938145512916,0.18559548628621722,0.21649114503800296,0.1913898889156322,0.1744142896023726,0.23116310024886277,0.21352029472406814,0.2264629234610529,0.2022751433471937,0.19811367370325805,0.18942188190274845,0.16431660831150022,0.16091423645816796,0.16237378257597646,0.26084047835898644,0.25681638151515424,0.2056310954423841
DARTEN20,0.2348950492093083,0.22815025976749262,0.18107890869673476,0.345629340774157,0.35883964404217217,0.2517634598517611,0.29582720839568205,0.30685283189746426,0.32088566873546653,0.12571839680122235,0.2528062423360842,0.24646629734466255,0.2298519797372785,0.23190154773982838,0.20398894923276173,0.2137859087765814,0.24608056852516988,0.24818797315163474,0.2784811775946303,0.22898152980627434,0.2159551209768193,0.22654233360512493,0.17738883219340934,0.17338745341631978,0.18417088996301786,0.30620418978012504,0.2661543612656295,0.2675808644893352
DARTEN40,0.2604124625660659,0.2323373140454933,0.18246665317560878,0.3523412605204891,0.3671844964663638,0.26392997704497256,0.31638086861174247,0.331961818638514,0.35851705852908794,0.13202600616811494,0.2889432359377692,0.2641963783771764,0.24505413088388533,0.2747465306367508,0.2457941198371307,0.23031637575479608,0.27965641415174275,0.28138260011632776,0.28893858364147484,0.24339055654832917,0.23278608629655528,0.2503561087133924,0.19224302638021795,0.1882206675566412,0.1963185310027709,0.30384005835896105,0.2976698810159193,0.29546726521626343
