,SHFLX,LHFLX,FLNS,FSNS,FSDS,FLDS,TREFHT,TS,PSL,PRECT,U200,U500,U850,V200,V500,V850,T200,T500,T850,Q200,Q500,Q850,OMEGA200,OMEGA500,OMEGA850,Z200,Z500,Z850
CTRLEN10,24.81340319785744,26.504964955111028,71.80219938709334,44.13801371882318,51.06658794889848,38.49477611901802,7.028764642299337,8.010600541030522,801.7151173344575,3.631779975598104e-05,15.260668372356372,11.343423434877675,6.702665215013633,14.570088458187207,10.07578779611872,6.027771495814393,6.405925778695955,4.127528831056957,6.6828538059588585,1.5437076781704704e-05,0.0009126611343938046,0.0019990872185524644,0.09529849429342646,0.18867267646602182,0.20930071853684326,104350.44629282111,49226.922828158386,12617.251673872192
CAPTEN10,20.586587110700798,23.002067031676873,70.59277607037386,39.101077905363226,44.35037498785331,28.8237667375451,4.883002083288547,5.984667404514545,714.7428409275578,3.6313992105226635e-05,10.32328277905947,8.19912613172275,5.564536391194606,10.346212782880926,7.618838076616345,5.067710403388667,3.479060438141956,2.6011081914128744,4.361318127654954,1.1351607317246738e-05,0.0006773052433631941,0.0015477229559119647,0.09026592907242358,0.1787696084033983,0.19842584522978998,104354.28833338927,49210.25458446116,12608.177245314695
DARTEN20,22.98339004659428,26.33797837077122,71.76278771377224,42.07253794620247,48.455839884628105,32.09702129465485,5.3603899766571805,6.3284717594578765,1161.9801241199557,3.631673406104768e-05,11.951751868406317,9.42957898459394,6.448943999163349,12.124157207680968,8.949720018290705,5.8299372849864906,4.057636914086619,3.187235598749309,4.853160691390643,1.3753470301124083e-05,0.0008036675195821218,0.001776691513411049,0.10105903265113485,0.1929701631629467,0.20919121392119577,104434.25036750297,49290.12165068589,12678.470839385396
DARTEN40,22.222388948784264,25.037525510180334,71.79724137550102,41.831431375847934,48.272124179604134,31.743868907408974,5.365338540493768,6.383988331069906,737.3589344776752,3.631663722670478e-05,11.187046063004322,8.90443616638902,6.122852813716862,11.043121976404365,7.870211893519811,5.408124826514601,3.6783601505139827,3.0106226215151395,4.630913796439437,1.340787259276225e-05,0.0007368913686270211,0.0017533095653735609,0.09869719827443958,0.18636414299141973,0.20649656222228321,104382.22838350033,49230.628554081595,12624.499613178281
