,SHFLX,LHFLX,FLNS,FSNS,FSDS,FLDS,TREFHT,TS,PSL,PRECT,U200,U500,U850,V200,V500,V850,T200,T500,T850,Q200,Q500,Q850,OMEGA200,OMEGA500,OMEGA850,Z200,Z500,Z850
CTRLEN10,0.04554867603618947,0.024829697769410897,0.0021874950878786534,0.02737598963711111,0.030577900889722485,0.08003012014701158,0.10792685126261128,0.09080276264701002,-0.03154874730533299,2.0774938182936508e-05,0.11223866421586036,0.0900553242821609,0.038173774396267436,0.09586683191758487,0.07736929504652652,0.038272281914712575,0.1850567202643511,0.12174024157236331,0.1312571564509109,0.06740183593236503,0.076700523165996,0.061004965991550045,-0.005383689949702367,0.005270920556647868,0.008303258644158304,-0.00014304098238622623,-0.0001275468137837508,-0.0005880614025102635
CAPTEN10,-0.04775553470370437,-0.04600669164760926,-0.006306063032427324,-0.03319065532679378,-0.03989600757652554,-0.06437036494719964,-0.07364295631310105,-0.054674341044447565,-0.08874043141953292,-3.1649085228013626e-05,-0.08253674740677397,-0.07188113159652498,-0.05479850020617163,-0.07487254640633996,-0.062151270442192576,-0.04841525976553422,-0.11747201996611607,-0.10809953535394236,-0.08118746951894693,-0.08598935635683985,-0.07214428080273694,-0.06677263008273344,-0.032499257698609424,-0.02168351640618816,-0.018372786723106452,-0.00012463200615221422,-0.00029687555221563156,-0.0009477945721158787
DARTEN20,0.0072739989028544234,0.021671343606337087,0.0019129747525658488,0.003419729457419028,0.0043486281025232705,-0.010677612711651185,-0.02713160098503775,-0.02679349720805839,0.15279844284995434,6.1029236848289035e-06,-0.00948662507675212,-0.002093379575897912,0.01889566189649098,0.004276739600719715,0.018265673358431024,0.0216020589355396,-0.04107452710624779,-0.006915280286249906,-0.027931367543120356,0.009763363202170723,0.013261185479183918,0.002111935497443143,0.02395708158673769,0.016530432875848648,0.008041611297199174,0.0002583489619885669,0.000513954634059284,0.0018320802414834693
DARTEN40,-0.009561327058810375,-0.0036433577882593526,0.002152968572902688,0.0005461333450391116,0.002449345408096804,-0.016208413849379107,-0.02667056162780611,-0.022429022635500596,-0.07326696397699461,4.769730124084606e-06,-0.04252193370714496,-0.030734625183722122,-0.007046103337035728,-0.04239387815133573,-0.04596850635253905,-0.01594513974329976,-0.0899209675069169,-0.03540411157567631,-0.05133146282731786,-0.0029608861223935448,-0.030101523532664876,-0.004511906909076197,0.012136936474774368,-0.0008845930320051755,0.0015592991760073555,9.221191087205131e-06,-8.99090112110746e-05,-0.0003009205484121513
