,SHFLX,LHFLX,FLNS,FSNS,FSDS,FLDS,TREFHT,TS,PSL,PRECT,U200,U500,U850,V200,V500,V850,T200,T500,T850,Q200,Q500,Q850,OMEGA200,OMEGA500,OMEGA850,Z200,Z500,Z850
CTRLEN10,0.4109772724740019,0.40160065188826,0.32870654754604095,0.49394916146321105,0.4971929650113017,0.4250675047936799,0.459934917062155,0.47276193145391204,0.499042405763353,0.38978745079988186,0.4284059602340793,0.43123852898879134,0.419355257393333,0.41536133361487204,0.3911472113577421,0.3990063936211298,0.40894075685980796,0.4360230929313362,0.43145414879084826,0.39516582273056094,0.40074456663389335,0.42804448872817435,0.3426956791307767,0.34580690173717227,0.35195209879598033,0.4100063536202797,0.407067553738096,0.4825045987973146
CAPTEN10,0.4329289041737795,0.4057803020523196,0.304859180348444,0.49461079215928117,0.4962969181327672,0.429893486800208,0.4746176463151128,0.48617170665854365,0.4930314116746206,0.38724206819408247,0.46927403710464655,0.45037626637501316,0.42214405278148676,0.41794466397646984,0.3808614123304463,0.4014413510333945,0.40749426911612635,0.4531725973714828,0.43717421851758814,0.40463319160761846,0.4024516080896739,0.431729539957748,0.33953617378022416,0.3400060547797886,0.35398534806926263,0.49491542100424885,0.4764333612941205,0.5086018449351394
DARTEN20,0.4657414866155942,0.4527148795902838,0.3532425111636207,0.523338470582017,0.5243377211315033,0.4619556092012009,0.5034510381987869,0.5117268851985262,0.5348853368235899,0.4538802710931955,0.49190433455099286,0.47405912268114503,0.4489489626282666,0.46800740414049474,0.4473793223577907,0.4296455493530565,0.48375283915251144,0.4828654988472368,0.4811095375031475,0.4673217125635822,0.4410887671712924,0.4792627475108658,0.39052232073777254,0.3847074098165926,0.39321411403597906,0.49205663374932435,0.4826526510689068,0.5402156144567184
DARTEN40,0.4761550416702977,0.46774958249989107,0.3627272543094553,0.5492490889309698,0.5490477358986604,0.49248140375123095,0.5306074272093438,0.5407414212278514,0.5529224475989399,0.5047248663978234,0.4990689626046929,0.5038317124534523,0.47674335026498943,0.48964052398186575,0.4698360012445781,0.45199826340755433,0.48608787153143856,0.5141791853632012,0.5107000335313623,0.4853909100162556,0.47065907399557916,0.4975654381599357,0.41080605524903874,0.4097622756117446,0.41490560159087875,0.5634848723781936,0.5139226090106083,0.5525129093090205
