,SHFLX,LHFLX,FLNS,FSNS,FSDS,FLDS,TREFHT,TS,PSL,PRECT,U200,U500,U850,V200,V500,V850,T200,T500,T850,Q200,Q500,Q850,OMEGA200,OMEGA500,OMEGA850,Z200,Z500,Z850
CTRLEN10,0.0004019451648792464,0.0021497017692912916,-0.009762795083395899,-0.0005581995203575473,0.0008321369599322625,-0.0034827867860626333,0.006923281118187271,0.004809177006525755,-0.02195733012433841,-9.121973094113424e-06,-0.036990402995991,-0.0005100729816072381,-0.005239380969792064,-0.0033068201121712235,-0.005654118345092172,-0.002502293103560285,-0.03505578252370496,-0.018891261986599902,0.010294760842741496,-0.01359075573767316,0.00016176622648989686,-0.002628496212117271,-0.0015212977568945046,-0.003599484022642354,-0.0012038157880321957,-3.616413141900706e-05,-0.00010964810955560167,-0.0005394988971217497
CAPTEN10,-0.02329474301889258,-0.0223391057139934,-0.006648285881338077,-0.016541880628335438,-0.014613673894905073,-0.016838302158273238,-0.021421447361600156,-0.019695715863739832,-0.04504478635768834,-9.578383767539002e-06,-0.00665722344534103,-0.020381144144541147,-0.01819574455440718,-0.02021438397867989,-0.011494804418327668,-0.02246136803164842,-0.012696288860414634,-0.019146304081679832,-0.018333543753766876,-0.03541209950801327,-0.025577150647444157,-0.022815388985024766,-0.016934603729270692,-0.01063289901345259,-0.006457672889286884,-5.756408680058941e-05,-0.0002166128850282215,-0.0007770876216035027
DARTEN20,0.00543965590537233,0.0038371838951743835,0.006580787881618683,0.00235808588436805,0.0009115278380673479,0.005615175006096135,-0.0008809418758277575,0.00015706239646271817,0.06618946148000207,6.44819929212628e-06,0.017777783252181975,0.0024634473407490615,0.002033092287788729,-0.000641773053586048,-0.004951976913226987,0.004096215854907905,0.01847293276868163,0.022309360286438318,-0.0056422615258967315,0.024660822356510983,0.012742925692946796,0.0034525102493684987,0.005061128851438179,0.0022492471117967886,-0.0014928200509030977,0.00015844327239225881,0.0004123747321452475,0.0016234752972912802
DARTEN40,0.01661230596151751,0.01559753898428645,0.00955619894917278,0.014260620710981992,0.012499778690233011,0.01417933918441321,0.014662620345197734,0.014123453884741725,-0.006332106683223164,1.2251790927572968e-05,0.023613484103412477,0.01769555851957926,0.020611634478621788,0.023200112409248207,0.02144415129761572,0.019945021923314266,0.026844499735085507,0.014301678613899308,0.013039949023842808,0.021837611984107982,0.011730832960657675,0.02101258681940784,0.012915712944426647,0.01171443202178101,0.009026973608924859,-6.474897581007373e-05,-8.635024872726694e-05,-0.00031051942729504157
