,SHFLX,LHFLX,FLNS,FSNS,FSDS,FLDS,TREFHT,TS,PSL,PRECT,U200,U500,U850,V200,V500,V850,T200,T500,T850,Q200,Q500,Q850,OMEGA200,OMEGA500,OMEGA850,Z200,Z500,Z850
CTRLEN10,0.11579975390015064,0.12084833584378876,0.11453083530359523,0.18887422693488606,0.19142755882949197,0.15336371487204076,0.15809519090741891,0.38390595016905477,0.08763808512980865,0.13327261747556507,0.14113792633158304,0.138797143203036,0.12619869262826053,0.1260685614479269,0.11763718290452371,0.11981298632217147,0.15406106544576753,0.17620592208662553,0.11891300955540998,0.14529435434096474,0.1514297771588844,0.13774170836520144,0.19000272496291923,0.17912869838932063,0.1785702014911382,0.16594943501591394,0.12214453468254197,0.09691730328785686
CAPTEN10,0.41412984002210973,0.42805035006906406,-0.03254038485440555,0.3582716338320803,0.3632360432861071,0.4192841098397291,0.4328443769555258,0.46998291225954,0.46269044270459586,0.25418157003476777,0.4865614251918698,0.4881081244112298,0.42451302423801585,0.4778421535597583,0.42894346198051553,0.40427035612900397,0.5289647620299879,0.49127866887165256,0.4388676176651819,0.45734972483115865,0.41900761640571643,0.39391899181025314,0.2860079749313556,0.2677714642382702,0.23847224835528838,0.5489961930852334,0.5079597970327259,0.4779596539317527
DARTEN20,0.4321067874744999,0.4517580291169425,0.1555978800676064,0.3956339779625045,0.400090021442844,0.43802017278499994,0.48267661270515616,0.5077936076528725,0.5400948250217263,0.3438196149098513,0.5223801502555566,0.5097441872138857,0.46728159364680255,0.47238747771725864,0.4345779425314932,0.43207578211884123,0.4996271138944509,0.484327544112769,0.4568635217696046,0.4569651663648195,0.44468503162133993,0.41028642935976345,0.3333908851040291,0.3170909948195062,0.3029055240087277,0.4907621020987506,0.5241066473353941,0.5561006401509385
DARTEN40,0.4322696728846275,0.4363352227075287,0.15731613255166244,0.3975420334845032,0.4021008231152108,0.44145798074821163,0.49288046077457476,0.5196103162181989,0.5719508393608125,0.3611676811428192,0.5248918077592536,0.5124440773877974,0.47449149658657064,0.4704903252118304,0.4433358454383028,0.4341711790457384,0.5124830764310697,0.481114988564423,0.46692016214113297,0.46520473984662447,0.44548310386808787,0.41911780388546416,0.33844009396213126,0.32562062659152397,0.31175455865970425,0.5405372007173672,0.5443381427231427,0.5730052834952636
