,SHFLX,LHFLX,FLNS,FSNS,FSDS,FLDS,TREFHT,TS,PSL,PRECT,U200,U500,U850,V200,V500,V850,T200,T500,T850,Q200,Q500,Q850,OMEGA200,OMEGA500,OMEGA850,Z200,Z500,Z850
CTRLEN10,26.49914336304339,71.38918384795235,64.83471425438906,68.42545519218224,74.60065414435434,34.369617236235555,3.7190970431946266,3.133527823619308,1077.6744628253675,4.9672959973734356e-05,18.922876077556893,13.617389753285371,9.303035928435033,17.301287599970173,11.759373701764636,7.776326859524467,5.191924410885161,4.656328068196885,5.545828135253999,2.0332439340118608e-05,0.0013236505081043522,0.0027226154735105253,0.10012739400288669,0.2179961607389313,0.20615613337936078,105368.13367888232,49638.61155594266,12724.990701096143
CAPTEN10,25.98582778605652,68.97566338609512,64.94001881673454,67.63510120702178,73.7557214417139,34.14259828667097,3.602328169372313,3.0393421158890703,1085.5095017857454,4.967308754045956e-05,19.864597285542626,13.746165156401764,9.402537696000458,17.44461866842366,11.758426031141436,7.757659542698049,5.402104204392644,4.741811580462363,5.490459947862826,2.0184859417455975e-05,0.0013198746722407522,0.0027261545961418054,0.09902711134732747,0.21667682535768895,0.2047126491260472,105366.61306017445,49637.75031074779,12724.557105869217
DARTEN20,27.00279794443361,71.95670411666106,66.55507355050591,69.66024321614634,75.8781094345572,35.22868627199443,3.7747062905280724,3.1718297541104703,1477.1650527261536,4.9674387417269014e-05,20.1957955637338,14.056338821419677,9.718692386813027,17.869005131673834,12.104130321077752,8.057973172409591,5.91027365580011,5.03550349828754,5.6427479092488735,2.2873433921880618e-05,0.0013975553319667412,0.0028146435938907655,0.10350122952393345,0.22227533040966557,0.2076677933350511,105419.62152566628,49703.42420241916,12792.63372556143
DARTEN40,27.61158773936354,72.78675304891081,66.43357246653851,70.75344738593866,77.06116681040196,35.525406656419875,3.8090318839153583,3.1909634110159666,1132.3156827749508,4.967489419222278e-05,20.647071915339577,14.272000534403368,9.870524281133369,18.362857688292674,12.354589423459199,8.136797900377722,5.759149024915145,4.9613038569898755,5.723133671180181,2.190116602163654e-05,0.0014053963924875424,0.002843734755086207,0.10438261285151863,0.2266212670518137,0.21201669703494005,105373.9932477304,49650.27909704708,12736.121929180672
