,SHFLX,LHFLX,FLNS,FSNS,FSDS,FLDS,TREFHT,TS,PSL,PRECT,U200,U500,U850,V200,V500,V850,T200,T500,T850,Q200,Q500,Q850,OMEGA200,OMEGA500,OMEGA850,Z200,Z500,Z850
CTRLEN10,-0.005308613652849318,-0.0005735713930942217,-0.013002429118867242,0.0036741944370265634,0.0032243926426368374,-0.009854168386221551,-0.01605365274244937,-0.012548817901062225,-0.05682335575954479,-2.9484802011164305e-06,0.010033685329988797,0.008004929013730209,-0.015614537050895159,-0.018974847769185028,-0.005990540721903973,-0.013772000960078756,0.025661573052599664,-0.00823432708619758,0.021460671279430153,-0.041282940224306765,0.018750072610551127,0.013433952013089149,-0.0004311537338448054,-0.0011004890080255649,0.0012414073944388435,-5.416253438512118e-05,-0.00018757727358470838,-0.000725173516208001
CAPTEN10,-0.001957790960895637,-0.013278188984259098,-0.0025877771415683485,-0.008487715591208343,-0.006617438131192416,-0.0007449007149624479,0.012810339225122569,0.010747210890823457,0.010606654022477194,-1.654910737960391e-05,-0.015002644820403595,-0.0021265969252810893,0.01183602429523287,-0.0061946658471694945,-0.010967506303034308,-0.007971055472971129,-0.10173595816118926,-0.009175996814612338,-0.015128745950410433,-0.011856134324250717,-0.02210089482225232,-0.01414056844906596,-0.003558108727522449,-0.006969737506372487,-0.005012857798328011,-9.889251813656402e-05,-0.00023799259339980723,-0.0005983767600347059
DARTEN20,0.0025681066255012763,0.01696811453869911,0.0046532557244521175,0.0055424926511664415,0.004532552178391168,0.010955973216119685,-0.0027955536612771204,-0.0037092341410109282,0.08194560964138796,4.6302567126987065e-06,0.009667933171582275,-0.00018468714508946074,0.0035630507319779478,0.0203624934879654,0.011868497486979459,0.013710822812280803,0.03916471952779192,0.013426757135055605,-0.007523313710270536,0.03748898620203711,0.022486029394216064,0.004225076570564224,0.008836126637930757,0.00498379044969565,-0.00043585524075000936,0.00015591952952099763,0.0004393438394041517,0.0016801965119052097
DARTEN40,0.004638214533932115,-0.003596457657171079,0.01062746780355232,-0.0008455607850224306,-0.0012155529861309793,-0.0005753094549920369,0.00557988195571286,0.005197697779635158,-0.04845142432929756,1.486680584151062e-05,-0.005143119109338247,-0.005796190052191835,-0.00017914550734371204,0.003976417642910951,0.004769485263113631,0.007534310251928027,0.024621438359689874,0.0036368766038715095,0.0004388890430781833,0.01226206564878791,-0.020917195198632024,-0.003931882435020925,-0.0049629476363710805,0.003002977693686084,0.004163164945249247,-2.901512293368761e-06,-1.4059083557362522e-05,-0.0003604872876926474
