,SHFLX,LHFLX,FLNS,FSNS,FSDS,FLDS,TREFHT,TS,PSL,PRECT,U200,U500,U850,V200,V500,V850,T200,T500,T850,Q200,Q500,Q850,OMEGA200,OMEGA500,OMEGA850,Z200,Z500,Z850
CTRLEN10,0.2399163272532784,0.20064919916144894,0.14239800540748696,0.3494551473223417,0.35780274068658763,0.2876848563410239,0.34084381750250536,0.34670889699668583,0.3464431452449623,0.17712161935770607,0.26339910364881775,0.2489227205795577,0.257864103258715,0.23167131168794466,0.19218579374251055,0.21557270908417828,0.23408331240340488,0.29393144108603125,0.3124921177300052,0.2170793919586055,0.23420856400495788,0.2687246011242667,0.16796030926838987,0.17782928393809913,0.17622294834096114,0.37224879058638843,0.35130724380781947,0.37358386702179436
CAPTEN10,0.20055872009821257,0.19377209377888796,0.16666949367875938,0.32710805132802045,0.3376317464682292,0.22549568581498725,0.2925960168271542,0.2961737474855102,0.21466265076922794,0.14856985093734415,0.23658581551410032,0.21120061265739837,0.20416193226974935,0.17794533012252367,0.206530447909715,0.18122084522348963,0.3221362671837193,0.23081660022066294,0.26993291331659747,0.21050547041797765,0.19259016623641353,0.229257908154592,0.17378152496836832,0.1606983078615435,0.1696501508249614,0.2946357992243113,0.28460720755889407,0.23938069946864235
DARTEN20,0.23257286052487736,0.21885140358806043,0.19062533162146478,0.3394938069698537,0.34986705326425116,0.25681701057906303,0.3078413054997496,0.30809354649431064,0.2577142335794499,0.14677894928880145,0.21419214709904916,0.25871407714639183,0.22525241921547626,0.24441393126748293,0.2439387567936008,0.22303340212462794,0.30600676563681284,0.24823843762460682,0.2908550983455985,0.21498333906891112,0.20215418584161937,0.26707337905079626,0.18463855637513746,0.17627258246669877,0.1889494980526221,0.22100054656592372,0.29689186475935875,0.2923719652299667
DARTEN40,0.2510539271529042,0.2410358715670991,0.190913608642616,0.3564616101814618,0.3673018884766057,0.3053346174691934,0.34897799813378344,0.35694223693763294,0.3254336747192169,0.16595118087124566,0.2794924623790078,0.3005762222316689,0.25955168653787836,0.3039268474064945,0.26837104544250534,0.2509430803366361,0.3331610171338696,0.28201147485169387,0.3245021686710622,0.2496458949716617,0.2401195976462639,0.29658080798570363,0.2052104412004595,0.1899285590452729,0.19907925431644077,0.26442556578469245,0.3382330816551795,0.3554190024623374
