,SHFLX,LHFLX,FLNS,FSNS,FSDS,FLDS,TREFHT,TS,PSL,PRECT,U200,U500,U850,V200,V500,V850,T200,T500,T850,Q200,Q500,Q850,OMEGA200,OMEGA500,OMEGA850,Z200,Z500,Z850
CTRLEN10,0.002495922291689287,0.010203672163545905,-0.015789067873415077,0.002823839260148633,0.005882465064435586,-0.0013229290823327064,-0.00945062164984239,-0.008287683578167818,-0.051083422927408244,-1.0065607527922998e-05,-0.006248179773260728,0.004846910572108307,-0.015167803821732414,-0.017990744983057673,-0.0025395950716137323,-0.0080313998530723,-0.05229945844605765,-0.007424511077545039,0.01831282242093294,-0.03860671540911762,0.004834150824688017,0.0031054585622219176,-0.0014918055269291246,0.00035274700627841625,-0.001189003432901763,1.9146996114585076e-05,-0.00015085775709797227,-0.0006647734422589889
CAPTEN10,-0.003172675047577016,-0.00017912557547527624,-0.0032394737992863273,-0.008495841338672356,-0.007701907343377654,0.0021134840873109633,0.0009355091607415809,0.0005991942528280683,0.002199080352734366,-3.3744956970593258e-06,-0.009876149358195342,-0.01392164901295603,0.01342434507676896,-0.011196911182907495,-0.0068360368967256835,0.005746239992666025,-0.017655935772598195,-0.009036199446496756,-0.006055015209442177,0.0044487015492414945,-0.011509432062068978,0.0014023852300125705,-0.007568194687366742,-0.0003507953482515201,0.0006793069945400029,-0.00015393237433946848,-0.0002438936659721884,-0.0005129068504431524
DARTEN20,-0.0025678162513348927,-0.006297721545919782,0.007031995140381962,0.002048357131164333,0.0012295672294226952,0.002515865811369185,0.004658286726088681,0.0034547024663902685,0.07513493705308005,6.778878235363723e-06,0.016279689298232564,0.0072455474897324575,0.0007784928691263375,0.014495750572671662,0.0035612518977587585,0.0007978026927916964,0.02694662470435315,0.017693897536191945,-0.0074413476442809975,0.026230617950776466,0.003427421811818306,0.00035484343360981356,0.004960620311932919,-0.0004727173786938939,-0.001049970234655791,0.0001875906543371143,0.00046411865604105375,0.0016241875253175488
DARTEN40,0.00321136686475323,-0.0038865048803866163,0.011555770389983068,0.00352738615915197,0.000494442609069064,-0.0033300428467568683,0.0037316928063033223,0.004136151331440825,-0.036099794927698964,6.661021963779197e-06,-0.0005604701632715256,0.0015591170635272367,0.0005547613489083527,0.013842455451006461,0.0057159450581638115,0.001387592515917691,0.03786661173891733,-0.0016903916974825067,-0.005277184653994336,0.005732807671587373,0.003072162251957863,-0.0048983332580933665,0.003999519571765268,0.00047007380264863245,0.00155427204773394,-5.286732591827885e-05,-6.966981690964735e-05,-0.00045005653777438183
