,SHFLX,LHFLX,FLNS,FSNS,FSDS,FLDS,TREFHT,TS,PSL,PRECT,U200,U500,U850,V200,V500,V850,T200,T500,T850,Q200,Q500,Q850,OMEGA200,OMEGA500,OMEGA850,Z200,Z500,Z850
CTRLEN10,29.265884967055296,33.339393450025106,79.37315336499822,55.85703335709612,66.19629121163801,43.54787596123596,7.6778842156682625,8.560584670854128,1205.3785057693103,3.6181458930303216e-05,16.628945571512844,13.687540505830562,8.591649019863379,16.105093738902156,11.687506948091086,7.422327017777922,5.921038625660332,5.025932510309805,7.974479853461949,1.9187982278741976e-05,0.001158452910639525,0.002402098863022937,0.114083315999789,0.23026611246802792,0.25188245694048933,104342.2412668635,49141.032402708544,12540.563112608606
CAPTEN10,27.699427141624383,31.61655888697375,79.71854749900028,54.13845924523805,64.2720499898563,42.69158718150343,7.21032587795995,8.098834432122134,1163.0782828018637,3.618126510918026e-05,17.605296627551343,13.105132683662116,8.404895303413868,15.610532215825494,11.500077463669108,7.09224620998775,6.123340641866035,5.051056480445675,7.5421718096160175,1.8351963425190474e-05,0.0011025469660154348,0.002317649107632141,0.11020964457083005,0.22607267060639546,0.24856496973761819,104335.89800830872,49129.12724557045,12534.422375100366
DARTEN20,29.790460051663185,33.67426516743478,82.14380907839592,56.56902357168656,66.76429128561905,44.85878139521223,7.689202924340078,8.623133770516489,1462.6095291487838,3.618269382446877e-05,18.91225484802627,13.84601935957289,8.849232418766151,16.361308534039622,11.71259786525464,7.576417570739856,6.588442495174123,5.472888674374536,7.869780159329183,2.100129247800905e-05,0.0012125559111026555,0.0024540055601648706,0.1170266381367248,0.2349314768914927,0.2531378754428127,104387.22601819776,49195.22667219428,12597.239264724907
DARTEN40,30.65846627833316,34.61898256224605,83.11390876682138,58.18871072686087,68.61639467241059,45.83398103101533,8.015240338571818,8.978869487944559,1288.9433804703756,3.618329348857488e-05,19.017630997484478,14.363551531052307,9.189050974461784,17.201213596918844,12.467930341965927,7.870999536237219,6.750736493709329,5.433857999760235,8.23657876930455,2.0888341460020307e-05,0.0012024855434067977,0.002553232068621996,0.11946316488360602,0.2411252734887389,0.26002640489255513,104342.34661629098,49148.21734317666,12547.713707295181
